,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,Class
168,-1.2984778,-1.1108341,1.0537137,-0.64668065,1.1930368,1.3767102,-1.5696409,0.90111035,0.50361127,-0.6850847,0.7255116,-1.271471,-1.3763684,-1.1271161,-0.31974122,0.60978585,1.1260618,0.98619473,1.717253,1.9722984,-0.8359828,0.36722782,-0.022674043,0.23236963,0.5378239,0.8992378,0.052535787,-1.5045855,0.3882637,0.6843874,0.43884322,-1.2053086,0.57293445,2.0007129,1.0962944,0.92684317,1.1702334,-1.2861462,0.39431715,-0.8457396,-1.8640515,0.57935196,-2.0139573,1.2922285,-1.279494,-0.87896377,-0.639342,-0.737052,-0.7090885,-2.2448668,-0.76035285,0.4738222,1.1193774,-0.83899194,-0.611663,0.48786306,-0.273093,0.9890569,-0.8039209,-0.4033583,0.9228887,0.19610274,0.97944605,-0.46056336,1.0056014,0.9130027,0.73199356,-0.92950845,0.18239197,0.6349235,-0.55073136,0.120231524,0.35267714,1.3565544,-1.0842249,-1.0901755,0.9257645,0.10627956,-0.38433525,1.0888897,1.5327471,0.75892675,-1.1711327,-0.009675508,0.83237433,-0.9933975,-1.5785469,0.9589417,1.6613015,0.37291476,0.7976308,-0.85902613,2.1249435,0.14363256,1.4397415,-0.45578596,-0.53213024,-0.8204969,0.90299284,0.5952012,0
169,-1.3262873,-0.75568634,1.1979601,-0.30866843,0.6411771,2.407085,-1.7310675,1.5489095,-0.745557,-0.50652134,0.21349832,-2.261086,-0.6236932,-1.2425803,-1.1078736,1.0079889,1.1711515,0.8480749,1.9243724,1.0254529,-0.2474991,1.2459341,-0.7017532,-0.054246582,0.6706702,0.66010433,0.13339448,-1.130359,0.21082582,0.76750976,-0.2270267,-1.9181027,0.2684837,0.88613635,2.3177557,-0.019417869,1.1164353,-1.3709631,1.2257763,-0.47722483,-2.3850198,0.60169804,-2.1057534,1.5047499,-0.38301432,0.7198149,-0.31018043,-0.35707563,-0.35466114,-2.7767177,-0.18364824,0.4991978,1.125071,-0.7675865,-0.69029117,-0.22011885,-0.87163407,1.1151159,0.21241792,-1.5473616,0.744966,0.048676394,0.6577823,-0.012180512,0.67940795,0.57010853,0.675158,-0.7856427,-1.1389292,-0.39040357,-0.105141774,1.5406116,0.2545066,2.0854518,-0.8372926,-1.447996,0.6996923,-1.0381466,-0.18203408,1.1408588,1.9489485,0.63604116,-1.2261202,1.6265365,0.97006375,-1.9333322,-1.2205303,0.86028105,1.7362142,1.3465385,0.7427308,-0.2439815,0.91504216,-0.7571705,0.7732759,-0.11327171,-0.5090582,-1.4276164,0.38240814,0.667338,0
170,-1.0902548,-1.0634502,0.8060756,-1.0370811,0.865588,0.36607075,0.08479619,0.9221222,0.4308459,-1.0370219,0.6924373,-0.39041683,-1.0748742,-0.98131466,0.4673282,0.8159311,0.75019735,0.90363044,0.6234591,0.9486597,-0.9937898,-0.3779156,0.40730712,0.5490164,0.83516514,0.91384536,0.023614502,-0.025010956,0.76544267,0.80930096,0.7906198,-0.35875413,0.9075775,0.14219747,0.27504307,0.7344449,0.8605468,-0.7794274,-0.36230028,-0.9794822,-0.3868001,0.88789356,-1.0233303,0.9972397,-1.1329367,-1.0098383,-1.0400591,-1.1964469,-1.0649381,-0.1955667,-1.0654511,0.9892011,0.7045672,-1.0960367,-0.93514,0.47782212,0.36851135,0.8329154,-1.0289935,0.10302165,0.9449155,-0.6200969,0.86005604,-1.0187895,0.8596141,0.99254006,0.92303634,-0.9697922,0.3839297,0.1870371,-1.1463783,-0.8911752,0.8235601,0.33968586,-1.0731106,-1.0934572,0.9383416,0.606233,-0.94978374,0.5798714,-0.3138163,0.90502167,-0.9101957,0.2865908,0.8429377,0.14826337,-0.8162148,0.784126,0.51745266,0.874974,0.8060009,-1.1744267,0.041338284,0.9984478,-0.009258982,-0.9917876,-1.018257,-0.65946287,0.8862257,0.5703957,0
171,-0.80005157,-1.0725678,0.6579872,-1.125794,0.9446879,0.51383466,0.13553335,0.7934514,0.36909533,-1.1238719,0.8877412,-0.3976475,-1.1428336,-0.88397884,0.81537205,0.8082197,0.65733474,0.9101448,0.6657199,0.82926476,-1.1073688,-0.4956119,0.44099516,1.160969,0.7811998,0.8901088,0.5463517,0.10105998,0.73958445,0.792274,0.6556851,-0.5406999,0.82933354,0.8695276,0.007836333,0.3239904,1.0315474,-0.92194223,-0.59662515,-1.1769874,-0.22933665,0.8588308,-0.82694995,0.7325458,-1.1783347,-0.75627506,-1.1318051,-1.1201425,-1.2018412,-0.0149423545,-1.1876476,0.7850392,0.72737914,-1.1115159,-1.0267466,0.89014137,0.6231731,0.8598212,-1.0604523,0.016250946,0.9532589,-0.5783375,0.99257505,-1.0629874,0.978591,0.99427533,0.8980818,-1.0890756,0.5172789,0.35256186,-1.1903099,-0.9587585,0.8341067,0.26282516,-1.1952714,-0.9632115,0.8958631,0.64366776,-1.080393,0.8241148,-0.35837528,0.87776977,-0.93896973,0.22527623,0.80201936,-0.07314596,-0.8439862,0.8274283,1.1466434,0.77620673,0.75983894,-1.1690043,-0.6220271,1.0350342,0.34763318,-1.2334317,-1.037433,-0.18573172,0.731254,0.949581,0
172,-1.4854958,-1.2145982,0.7768726,-1.0533617,1.1248267,0.9121791,-0.26508245,1.2171922,0.56313413,-1.1011388,0.70959115,-1.0779566,-1.2045823,-1.2692386,0.16341381,0.79733086,0.88210595,1.0212953,1.0908676,1.5952076,-1.2026256,-0.12954621,0.2602849,0.85586673,0.65981424,0.97187406,-0.43262476,-0.7252823,0.65440613,0.7613842,0.39160764,-0.73659086,1.0747993,0.6429077,0.72121143,0.6581278,1.2842326,-1.3556188,0.0011789011,-0.9998939,-0.86915535,0.89556015,-1.412745,1.4108061,-1.3397853,-1.0007805,-1.1501057,-1.3463007,-1.2402667,-0.55177176,-1.108059,0.8379262,0.8104657,-1.2256966,-1.181106,0.22250101,0.45814088,0.93528754,-1.1214187,-0.107049435,1.0669497,-0.15757182,0.9423294,-1.0494761,1.0669634,0.97574466,0.9834174,-1.2300378,-0.11314596,-0.07457266,-1.2279334,-0.96995944,0.7519466,0.71172297,-1.343569,-1.1966993,1.0377328,0.57447624,-1.0996603,1.2723435,0.11325659,0.8805944,-1.1461736,0.26262337,0.8174803,-0.41678125,-1.086349,0.86902684,0.5448693,1.3113235,0.917504,-1.1884497,0.43019077,0.993576,0.25908363,-1.0581356,-1.1017063,-0.5442959,0.95744157,0.39091888,0
173,1.0148063,1.2275825,-0.83010375,1.2798753,-1.1355708,-0.51374143,-0.13751999,-1.302068,-0.32557568,1.2966378,-1.1903937,0.17867456,1.2268844,1.0108128,-0.9168349,-1.4317584,-1.27503,-1.033517,0.60657823,-0.08375691,1.1720635,-0.104934126,-0.83025575,-0.94178754,-1.1360438,-1.3765489,-0.46836612,0.38535145,-1.2956035,-1.1427677,-1.2844102,1.1853193,-1.3891073,0.41821918,0.05536781,-0.4538566,-1.4860268,1.1007738,0.9559186,1.2197207,0.81886005,-1.4005705,1.0822158,-0.86689895,1.4566717,1.1742254,1.2685403,1.2149702,1.0847931,0.55894375,1.2141116,-1.4522753,-1.2258085,1.1190896,1.5341902,-1.1964273,-0.24017571,-1.3101504,1.122257,0.112471,-1.2901782,0.8583632,-1.1324764,1.2443157,-1.0703989,-1.4005963,-1.3303609,1.1656983,-1.1021888,-0.97644365,1.001635,-0.17901973,-1.3559256,-1.1092118,0.9367546,0.9346375,-1.2276838,-1.1476487,0.88590467,-1.4915453,0.07451886,-1.2231461,1.2347654,0.41010696,-1.0171204,-1.1654993,1.0283605,-1.3203832,-1.0152057,-0.6194613,-1.3409325,1.1048084,1.2901322,-0.5781937,-0.14659348,1.1316301,1.2749213,1.6261716,-1.2661325,-1.3274552,0
174,1.200722,1.1420926,-1.064314,1.0200708,-0.47040832,-0.726789,1.157184,-1.024537,-0.7716215,1.0934961,-1.0326816,0.7033555,0.67597365,1.2593904,-0.789334,-1.439924,-1.4955052,-1.1400743,-1.5346624,-1.1247395,0.83794314,0.7723734,-0.33588573,-1.2880865,-0.9691404,-1.4010171,-2.3609798,-0.028478105,-1.8008522,-1.5904781,-0.6858781,1.0700389,-0.68932784,-1.8667936,-0.67392385,-0.3747097,-0.85745275,1.2003405,0.97407967,1.1715806,0.88272023,-1.4582533,0.91217625,-0.58208317,0.3622246,1.1567812,1.1442906,0.9629879,1.0325671,-0.26994643,1.1120117,-1.1308643,-1.66596,1.1016377,1.3148857,-0.707691,0.2971545,-1.3217072,0.80401486,0.20642301,-1.1928049,1.1333635,-0.97296673,1.2022095,-0.91887057,-1.4698757,-1.3592288,1.1417073,-0.7944688,-0.61134833,1.2442447,0.19123544,-1.4588107,-1.3167146,1.1152844,0.36274028,-1.3151935,-1.097647,1.2390746,-0.84554684,-0.38887694,-1.248081,1.0461445,-2.4444447,-1.6691294,-0.44367337,0.9767434,-1.4421548,-1.552122,-1.0665332,-0.9677152,1.1276331,-0.91792136,-0.30674028,1.3647137,0.86804193,1.1509415,1.6830667,-1.1708505,-1.4564023,0
175,0.73334765,0.69038135,1.5315279,1.083833,-1.3564881,0.9088402,-2.322573,0.15577602,-2.6479461,0.4373756,-0.22300941,-1.526301,0.6359588,0.19930652,-1.5419279,-0.41712156,0.12152339,0.21606603,-0.27733403,-1.3222724,1.3781677,2.1940346,-2.8939855,1.525685,0.26601934,-0.3328905,-0.9028847,-2.0690606,-0.38328645,-0.057565723,-1.4148288,-1.5603907,-1.5078964,1.1866298,2.1354697,0.42341545,-1.8279217,0.43764982,0.75011486,0.37175602,-1.9440216,-0.06703453,0.11550199,0.55456483,0.6659561,0.5725175,0.8727299,1.1038784,0.7790466,-1.5336143,0.9528379,-0.1449808,0.2538251,0.6702957,0.95179594,0.36995783,-4.183326,-0.41030535,1.9705926,-2.719895,0.103638016,-1.5601691,0.4464997,0.69314706,-1.7767786,-0.4441583,-0.42106488,1.4611789,0.22919826,-1.9854113,0.956741,-0.13163152,-0.97553074,1.0518378,0.93614113,0.23535334,-0.39559132,-1.9186157,1.1054083,0.42152354,2.604721,-0.47939277,0.17267385,2.0533094,-0.1357699,-0.10410278,0.3714778,-0.074395806,-0.008638144,0.8300387,-0.15015416,0.55473125,1.265234,-2.4847705,0.87984616,1.2241081,0.8020403,-0.1295433,-1.4187859,0.20624293,0
176,0.1878273,-0.22961548,0.09893973,-0.5879084,0.3222181,-0.3811213,0.717114,0.04692339,0.4346858,-0.7644801,0.697391,0.95668846,-0.14230837,-0.11968842,1.3539057,0.95943725,0.6439015,0.4803841,-0.43567017,-1.1403722,-0.50357777,-0.5798572,1.0826777,0.72804344,0.78739613,0.56550246,1.6130234,1.3926976,0.893278,0.6879854,0.978034,0.109382436,0.64857763,-0.23551357,-0.44565535,-0.18572043,0.14845604,0.3773701,-1.6363037,-0.6699869,0.49550787,0.8907557,1.0157915,-0.5790055,-0.20214023,-0.535099,-0.40896684,-0.2480929,-0.2624167,0.8431823,-0.78956246,0.8491635,0.7816487,-0.30486944,-0.82980746,1.0516721,0.59908116,0.6407131,-0.20167312,0.29439402,0.44020358,-0.9629601,0.54716957,-0.630556,0.6116927,0.49707943,0.73534185,-0.48041874,1.2694182,0.8954325,-0.47296923,0.1649545,0.61832345,-0.06518764,-0.044625726,0.20253387,0.55464345,0.9975411,-0.38797024,0.06970683,-0.81209016,0.669962,-0.28919414,-0.11300633,0.8547088,1.4803154,-0.16197671,0.6517829,0.6963839,0.044603765,0.750936,-0.35790646,-0.5791011,0.9795625,-0.8130866,-0.7353394,-0.687134,-0.642446,0.4974127,0.86837274,0
177,1.0511229,1.1296116,-1.4571646,0.99565727,-0.802306,-1.007402,1.3082949,-0.94506896,-0.45368713,1.178302,-1.269788,0.7628188,0.73659295,1.2513534,-0.706223,-1.3643746,-1.5727019,-1.2788885,-1.6514419,-1.1152608,0.9042328,0.44640395,0.11271839,-1.4901357,-1.2611444,-1.3994138,-1.3533419,0.36703685,-1.6719062,-1.6452332,-0.5750807,1.2701659,-0.7584719,-2.0359411,-1.0193489,-0.921573,-0.6955219,1.0477283,1.0168,1.0581261,0.9612869,-1.4556661,0.81951797,-0.72722656,0.61812514,1.4471443,1.096177,1.0254393,1.0364898,0.022903575,1.2453264,-1.3057646,-1.680712,1.156231,1.322891,-1.1887062,0.84261054,-1.2909576,0.6376249,0.67881364,-1.4071289,1.4415144,-1.2969316,1.2431899,-0.8740252,-1.4705102,-1.3870715,1.0549077,-1.0319302,-0.39519617,1.2477709,0.93388593,-1.3827703,-1.50942,1.0839849,0.66525,-1.3141941,-0.7104894,1.2824705,-1.1444502,-0.46923545,-1.3529125,1.2525722,-2.1314137,-1.6279453,-0.8499818,1.1437273,-1.3889214,-1.647368,-1.6128598,-1.1337168,1.2311047,-1.5556906,-0.2253099,0.38055998,1.1001644,1.1723096,1.346772,-0.9709053,-1.4595641,0
178,-1.2160527,-1.116754,0.6965684,-1.1230211,1.0265158,0.64310265,-0.006150837,0.81744915,0.33713087,-1.2014358,0.88377523,-0.46447253,-1.2906988,-1.0318968,0.698223,0.7057024,0.9309175,0.9874813,0.9963849,1.18637,-1.1547655,-0.76404214,0.3779073,0.80305654,0.74394244,0.95485526,0.33603674,-0.30616313,0.744769,0.8448865,0.5572755,-0.5468009,1.0977203,0.79706115,0.32999158,0.020437166,1.1848263,-1.123582,-0.3381635,-1.1856284,-0.35837737,0.981025,-1.0762553,1.0095502,-1.1912752,-1.0355438,-1.1964587,-1.2786311,-1.3175539,-0.37137857,-1.3133568,0.76831293,0.8250999,-1.1870313,-1.2245092,0.8022012,0.3773681,0.92482734,-1.212535,-0.006697212,0.9922683,-0.2697181,0.95905465,-1.1459231,0.9879478,0.953864,0.9480998,-1.3490298,0.19740646,0.22424898,-1.314821,-0.95425105,0.6983676,0.42313787,-1.2280768,-1.2562681,0.9492592,0.79824716,-1.2276022,1.2523879,-0.10843704,0.8949403,-1.0840204,0.41243395,0.82505167,-0.1268111,-0.8226343,0.83677757,0.92392844,1.0648304,0.8583526,-1.2964694,-0.16585915,1.089637,0.049556512,-1.2468865,-1.1701456,-0.3494592,0.7699567,0.63828695,0
179,0.33144677,-0.19022676,0.2897448,-0.16219929,0.08266333,0.85265577,-0.59301,0.75511336,0.87886053,-0.060529474,0.8106245,-0.11792724,0.010579596,-0.3620947,0.19541794,0.9021107,0.7526164,0.51604486,-1.68301,-0.36577258,-0.23704816,0.17695646,0.5106227,0.7765331,0.83319443,0.56598854,0.18757637,-0.31155172,0.44079238,0.5125403,0.66113204,-0.95034117,0.29194644,0.62354946,0.69716704,0.26165932,0.16275702,-0.3161897,-0.8208535,0.27773395,-0.7759362,0.5985078,0.16500326,0.3610334,-0.5512945,0.08854438,-0.0803148,0.16628487,0.16655636,-0.3274259,0.1014064,0.5442504,0.69080275,-0.3326107,-0.36650166,0.61822385,0.74489826,0.5317642,-0.09524571,-0.69723076,0.55669194,-1.3088405,0.6321602,-0.14707878,0.5222506,0.4890108,0.4923447,-0.24271604,0.3241078,1.3824918,0.2317469,1.8160272,0.6337677,1.0270197,-0.041275512,0.69285625,0.5891852,0.18155777,-0.050848905,-0.046825618,0.40735227,0.6644259,-0.5126272,0.46690193,0.52679217,0.47860196,-0.86968726,0.8276076,0.903438,-0.319349,0.8407756,0.4003298,0.25480643,-0.27928284,0.03285788,-0.18114772,-0.05526598,-1.013875,0.8941186,0.9183691,0
180,1.1151167,1.0087043,-1.0626372,0.94233465,-0.4656954,-0.7649114,0.94714284,-1.0787293,-0.7614882,0.9719128,-1.0161855,0.39463028,0.68201894,1.0544595,-0.63790625,-1.1602978,-1.4137756,-1.0945598,-1.5520538,-1.2142389,1.041079,0.5248301,-0.06845856,-1.6721289,-0.88051003,-1.1305068,-0.7675596,0.7367736,-1.2600077,-1.4777781,-0.43505692,1.1179414,-1.0180681,-0.8865231,-0.5127721,-0.40950826,-0.7122592,1.1413335,0.8867467,0.6121553,0.80630547,-1.3631251,1.2767605,-0.5639809,0.7596338,0.8051948,1.1043777,1.1100264,1.0040113,0.25400352,1.1754104,-0.7931716,-1.5591807,1.1214962,1.6814593,-1.0166864,0.3269792,-1.0925864,0.9373792,-0.0516981,-1.2289977,0.92684215,-0.8785185,1.0596827,-0.75274837,-1.3916999,-1.2448956,1.109879,-0.86335564,-0.1971494,1.0030953,0.5511217,-1.2050108,-1.1370384,0.89422846,0.59995365,-0.9991737,-0.6035218,1.3942147,-1.1785038,-0.02974218,-1.091499,1.1404791,-1.9890838,-1.2044814,-1.0972772,1.1856693,-1.2017115,-0.9819694,-1.3203995,-0.95896125,1.0156298,-0.50003314,-0.42021957,0.22146797,1.0773085,1.085629,1.4877967,-1.0565631,-0.9515183,0
181,1.1730181,1.1393908,-0.9003219,1.0369796,-0.58531564,-0.7776007,0.8420988,-1.0972688,-0.7425499,0.99047244,-0.8606143,0.4987465,0.56427705,1.1893557,-0.6380438,-1.3342292,-1.3794751,-1.1661723,-1.5556837,-0.920565,0.7711838,0.90519094,-0.40847328,-1.0136958,-0.65132225,-1.3439264,-2.216483,0.31310663,-1.6014034,-1.6032294,-0.5256298,0.91694814,-0.5693934,-1.7857784,-0.57389957,-0.097778685,-0.9723813,1.2940536,0.8697665,1.2530717,0.6970715,-1.3617218,1.1337324,-0.5335336,0.18292965,0.8383386,1.0905044,1.0289618,1.0409632,-0.2553296,1.0571462,-1.2262825,-1.5969647,0.99715686,1.062706,-0.18897797,0.35794896,-1.2429388,0.96626407,0.22253916,-1.0446801,0.9860879,-0.744952,1.1398118,-1.1107869,-1.4405168,-1.2466375,1.1551125,-0.58505714,-0.5036415,1.1517458,-0.030507347,-1.4468557,-1.1804163,1.1525892,0.35175934,-1.1164958,-1.1320943,1.1710193,-1.0371851,-0.31209743,-1.0694653,0.94282496,-2.1873157,-1.5435838,-0.66212934,0.9577885,-1.4008732,-1.4209603,-1.0079925,-0.8036424,1.1163146,-1.0976993,-0.17292625,1.5646716,0.9113886,1.071666,1.3830633,-1.1684821,-1.4645177,0
182,-0.85874414,-1.0814399,0.74476725,-1.124731,1.2624521,0.48071903,-0.17231816,0.80768144,0.45400363,-0.9652927,0.8913933,-0.36676902,-1.2322273,-0.9891237,1.0096592,0.7521783,0.6610599,0.89713913,0.6781365,0.93744254,-1.091651,-0.5788736,0.33464274,0.6375218,0.7019941,0.9678514,0.7699995,-0.2708947,0.801492,0.74125946,0.59356517,-0.5548655,0.7959903,0.8588519,0.14375518,0.39355767,0.91198224,-0.9186639,-0.3998885,-1.0280406,-0.1299222,0.76065385,-1.0774925,0.8498122,-1.0582914,-1.0019742,-1.0480204,-1.0469937,-1.140557,-0.48102483,-1.0161572,0.84948707,0.758858,-0.99334586,-0.7176514,0.8331953,0.33015975,0.9067435,-1.2055838,-0.01644295,0.9400811,-0.4908722,0.99170995,-1.0150177,1.0189425,0.996362,0.85255265,-1.058481,0.71392024,0.8251154,-1.0934609,-0.8846426,0.9611675,0.5196197,-1.1083844,-1.1669292,0.9493419,0.70657676,-1.0620055,0.5613576,-0.22564882,0.92380774,-0.88751274,-0.055910148,0.82082367,-0.0144197345,-0.9770349,0.8896632,0.8329851,0.3980009,0.76127434,-1.1900824,-0.14174165,0.80561346,0.5473078,-1.00734,-0.9556344,-0.6299,0.9763427,1.0769978,0
183,0.9099338,0.56109154,-0.8771572,0.31813496,-1.2268498,-1.3394388,1.1342074,-0.6814453,0.79991907,0.7696517,-0.5946704,1.1878068,1.0407602,0.7798914,-0.032213558,0.17399125,-0.26231718,-1.015098,-0.87883776,-0.9935334,0.84676623,-0.70367914,0.8776365,-0.60334396,-0.21895014,-0.19400871,0.025973331,1.4628646,0.23097527,0.40428805,0.516127,0.603036,-0.49046236,-0.732078,-0.78486395,1.1429838,-0.44171005,0.94582814,-0.82991916,0.3946918,0.4846763,0.029058529,1.0381004,-1.2360634,0.64106995,0.77751195,0.80224615,0.720043,0.8374669,1.3214803,0.71852845,0.027185943,-0.19906454,0.7314741,0.2601258,-0.33977306,0.56976694,-0.32684404,0.8249807,0.9080262,-0.4561722,-0.35209513,-0.9364254,0.4662431,-0.11995358,0.06852832,-0.16569953,0.84563375,0.8828962,0.6749383,0.52055514,1.7442402,0.19606397,-0.5289147,0.88637364,1.6201588,-0.33935878,0.5226743,0.43586695,-1.0795805,-1.1865541,-0.2423913,0.9482657,0.91316295,-0.07872808,1.5552619,1.0956342,-0.28340402,-0.32988843,-1.0781819,-0.5738588,0.8455835,-0.9416622,-0.5314405,-1.6893474,0.7756794,0.5807847,-0.38605282,-0.20270173,0.2834656,0
184,1.1928133,1.4580858,-1.1755708,1.3311206,-0.99530494,-1.1167307,0.68076515,-1.3957113,-0.8062343,1.3994043,-1.6146549,0.65185773,1.1362408,1.3013911,-1.4891325,-1.773857,-1.7322805,-1.317811,-0.20784503,-0.21825689,1.1382428,0.8876953,-0.65347695,-1.4599887,-1.6749291,-1.6536115,-1.5919384,-0.31455824,-1.6799585,-1.615787,-1.6931814,1.4016292,-1.2454393,-1.1864159,-0.81868124,-0.73166245,-1.3319544,1.0301915,1.4369506,1.5213238,0.9780865,-1.6691958,0.8490008,-0.76014125,0.93901426,1.4133103,1.2124226,1.0914433,1.2143645,0.11300006,1.2376678,-1.4566087,-1.6864878,1.244836,1.580027,-1.6060193,-0.3785816,-1.7755107,0.68373436,0.24880414,-1.4958711,1.7451106,-1.3775508,1.3667811,-1.3471035,-1.5527892,-1.6341649,1.1654278,-0.98316807,-1.3509818,1.2221648,-0.17864008,-1.5688857,-1.342299,1.1036315,0.7058348,-1.5420367,-1.4941969,1.4054506,-0.9541863,-0.16491677,-1.6407685,1.4003241,-1.342805,-1.7908705,-0.54237986,1.1716789,-1.6382492,-1.4625653,-0.8721637,-1.5405432,1.1130797,-0.24577583,-0.7074658,0.49448192,1.0624213,1.444984,1.9400101,-1.3319591,-1.6567065,0
185,0.48038697,-0.16442929,0.4420376,-0.03961237,-0.053934943,0.21689261,-0.4995775,0.1734831,0.81504494,0.049028084,0.43214422,-0.0042321673,0.21443684,0.008780619,0.05528482,1.0144097,0.40283018,0.3022866,-0.8364852,-1.258362,0.0054873074,0.5393749,0.1984082,0.58375955,0.76274616,0.27955428,1.1809403,1.1860516,0.28982154,0.5467285,1.3067302,-0.83741516,0.00038623298,0.53323114,0.3474763,0.59754455,-0.17043382,0.2758355,-0.23815191,-0.1921947,-1.1538578,0.393665,0.26361245,-0.15761758,0.079704896,0.23962139,0.6112854,0.5894108,0.41344976,-0.095704824,0.4263698,0.6844768,0.65470207,0.14632519,-0.11408952,0.6619931,0.032095376,0.47233766,0.6829967,-0.48368824,0.3644621,-0.8531093,0.31241536,0.23694071,0.6119787,0.40989226,0.390151,0.59626496,1.0735673,0.8932968,0.46195284,1.5697674,0.8038915,0.75462943,0.29041657,0.66008437,0.44648686,0.1387301,0.43797913,-0.75629866,-0.31428117,0.32896885,-0.30625087,-0.21809171,0.5986932,0.8281358,-0.689367,0.65836984,0.5741373,-0.8185923,0.57992184,0.6002856,-0.23350042,-0.39216578,0.79818094,0.32685617,0.08425055,-1.3889109,0.40998784,1.4531008,0
186,0.47317293,-0.01721678,-0.15512308,-0.39580303,-0.47734052,-0.685339,0.87735236,-0.06483251,0.5298425,-0.23000924,0.5936704,1.1642667,0.41292357,0.21288121,1.1010733,0.70910555,0.46704495,0.15593442,-0.89576745,-1.0584939,-0.10941564,-0.5594582,0.8810279,0.5752638,0.657022,0.49230996,1.3023937,1.6838293,0.9584607,0.85972714,1.3809024,-0.012033105,0.24933712,-0.10903367,-0.69740665,1.0142053,-0.2679848,0.68841475,-1.9143778,-0.24913915,0.6204693,0.8507942,1.0394863,-0.8436518,-0.12216162,-0.53369,-0.2029797,0.04313642,0.08197415,1.3495728,-0.37844527,0.7925863,0.375766,-0.068657786,-0.6764886,1.1191533,0.84513634,0.40647972,0.46864402,0.6440468,0.26854014,-1.4282323,0.2403095,-0.46960443,0.18775655,0.5566961,0.5790212,0.10211384,1.9252318,1.2922391,-0.20440653,0.43362075,1.0182837,-0.2173153,0.19757076,0.61309415,0.38985384,1.1288229,-0.377361,-0.4688143,-1.2105421,0.5353298,0.047252174,0.6089814,0.5801896,1.331485,0.25525686,0.49426705,1.0219835,-0.48774186,0.5701186,-0.0141345225,-1.0195247,0.39214545,-0.9214752,-0.24543001,-0.38180834,-0.89596164,0.37481397,1.0132072,0
187,1.1551719,1.2362567,-0.783785,1.2392753,-0.6737374,-0.5335377,0.24876568,-1.1844671,-0.066310026,1.2287325,-0.9504397,0.41271064,0.8213098,1.3130311,-1.1522045,-1.4517154,-1.5036727,-1.233802,-0.35555103,-0.72180074,1.0285928,0.23498888,-0.62032527,-1.0700831,-0.81807345,-1.4330901,-1.4391216,-0.06423145,-1.5859725,-1.5164516,-1.1158319,1.004651,-0.9030229,-0.9824198,-0.4519826,-0.21683314,-1.2645593,1.1712025,1.0918388,1.3951932,0.62229663,-1.5423038,0.7873291,-0.72971,0.77761686,1.0743924,1.1874297,1.1290152,1.1235468,0.16339117,1.1748115,-1.5487818,-1.5038142,1.0060362,1.2541577,-0.6036336,-0.16039546,-1.3272508,1.072594,0.10564701,-1.1689343,1.1847625,-1.1334502,1.2622849,-1.0671384,-1.4761342,-1.3691524,1.1747957,-1.0501864,-0.97786707,1.10752,-0.16776861,-1.4632666,-1.2474464,1.097599,0.50729775,-1.2469898,-1.3963115,1.0724976,-1.2094209,-0.05338791,-1.1492906,1.024269,-0.7752968,-1.5449399,-0.57650036,0.8068764,-1.4197347,-1.2463608,-0.83358365,-1.0551465,1.1985371,-0.47806144,-0.47497463,1.1623118,0.95436853,1.2312883,1.838546,-1.2697401,-1.6685364,0
188,0.81573683,0.99501175,-1.6166885,1.1455417,-1.3021225,-1.2561566,0.6918219,-1.1428467,0.68368906,1.3202735,-1.3224884,0.75895315,1.3157352,1.2153304,-0.2686105,-1.0017682,-1.232438,-1.465366,-0.5393413,-0.6673228,1.1877438,0.15016586,0.14673555,-1.4977957,-1.6158855,-1.1428889,-0.21682872,0.87465036,-0.67550355,-1.0461115,-0.5660423,1.2860554,-0.7842604,-1.2787102,-1.2342868,-1.8121102,-0.7997202,0.8765496,0.7438265,0.953273,0.8149308,-1.1134748,0.8650608,-1.4908776,1.0564517,1.3012537,1.115508,1.048349,1.2341568,0.8868486,1.1067516,-1.3908956,-1.193787,1.3292278,0.63549656,-1.3813195,0.39639127,-1.1691513,0.5183997,1.1568302,-1.3368839,1.3227236,-1.7547673,1.2170092,-0.934578,-0.97468764,-1.1507766,0.8329439,-1.3525065,-1.139196,1.0133597,1.3158839,-0.8289133,-0.8120281,1.0678196,1.4137423,-1.2291651,-0.6791273,0.99005044,-0.9510595,-0.50460124,-1.298062,1.4092469,0.2653277,-0.9691263,-0.3131947,1.4087867,-1.1289585,-1.4169524,-1.2485375,-1.6150498,1.2091423,0.036835,-0.3784958,-1.5105102,1.2478473,1.1026413,0.86514056,-0.9819432,-1.0269746,0
